TITLE = "0D Field KU"
VARIABLES = N ,"KU"
ZONE DATAPACKING = POINT
    0.200000000000E+001    0.560151387005E-041
    0.520000000000E+002    0.439203468337E-038
    0.102000000000E+003    0.154611365332E-037
    0.152000000000E+003    0.334221139963E-037
    0.202000000000E+003    0.565014595300E-037
    0.252000000000E+003    0.860139907546E-037
    0.302000000000E+003    0.120177333743E-036
    0.352000000000E+003    0.199911648092E-036
    0.402000000000E+003    0.122564786844E-035
    0.452000000000E+003    0.146357433641E-034
    0.502000000000E+003    0.179035286185E-033
    0.552000000000E+003    0.175899044724E-032
    0.602000000000E+003    0.134652265217E-031
    0.652000000000E+003    0.853649985375E-031
    0.702000000000E+003    0.466699333388E-030
    0.752000000000E+003    0.224491025236E-029
    0.802000000000E+003    0.967071239519E-029
    0.852000000000E+003    0.378413092630E-028
    0.902000000000E+003    0.135995976997E-027
    0.952000000000E+003    0.452995630308E-027
    0.100200000000E+004    0.140934240957E-026
    0.105200000000E+004    0.412251052885E-026
    0.110200000000E+004    0.114023749278E-025
    0.115200000000E+004    0.299672827445E-025
    0.120200000000E+004    0.751594055530E-025
    0.125200000000E+004    0.180571467421E-024
    0.130200000000E+004    0.416967658459E-024
    0.135200000000E+004    0.928193709894E-024
    0.140200000000E+004    0.199717341036E-023
    0.145200000000E+004    0.416363433689E-023
    0.150200000000E+004    0.842839270577E-023
    0.155200000000E+004    0.165988594315E-022
    0.160200000000E+004    0.318595894210E-022
    0.165200000000E+004    0.596937118632E-022
    0.170200000000E+004    0.109340303400E-021
    0.175200000000E+004    0.196054932210E-021
    0.180200000000E+004    0.344552361214E-021
    0.185200000000E+004    0.594160295992E-021
    0.190200000000E+004    0.100641074313E-020
    0.195200000000E+004    0.167605261334E-020
    0.200200000000E+004    0.274679943264E-020
    0.205200000000E+004    0.443354396189E-020
    0.210200000000E+004    0.705329520356E-020
    0.215200000000E+004    0.110677410007E-019
    0.220200000000E+004    0.171411329401E-019
    0.225200000000E+004    0.262181515272E-019
    0.230200000000E+004    0.396275635265E-019
    0.235200000000E+004    0.592188555876E-019
    0.240200000000E+004    0.875406457152E-019
    0.245200000000E+004    0.128071564653E-018
    0.250200000000E+004    0.185516491327E-018
    0.255200000000E+004    0.266183549530E-018
    0.260200000000E+004    0.378460155768E-018
    0.265200000000E+004    0.533409675428E-018
    0.270200000000E+004    0.745513931655E-018
    0.275200000000E+004    0.103359093489E-017
    0.280200000000E+004    0.142192179201E-017
    0.285200000000E+004    0.194162583427E-017
    0.290200000000E+004    0.263232858740E-017
    0.295200000000E+004    0.354417332237E-017
    0.300200000000E+004    0.474023357483E-017
    0.305200000000E+004    0.629939122458E-017
    0.310200000000E+004    0.831975248880E-017
    0.315200000000E+004    0.109226825029E-016
    0.320200000000E+004    0.142575480500E-016
    0.325200000000E+004    0.185072674439E-016
    0.330200000000E+004    0.238947765624E-016
    0.335200000000E+004    0.306905305655E-016
    0.340200000000E+004    0.392211718815E-016
    0.345200000000E+004    0.498795066085E-016
    0.350200000000E+004    0.631359435191E-016
    0.355200000000E+004    0.795515623468E-016
    0.360200000000E+004    0.997929909519E-016
    0.365200000000E+004    0.124649284270E-015
    0.370200000000E+004    0.155051011612E-015
    0.375200000000E+004    0.192091772859E-015
    0.380200000000E+004    0.237052378356E-015
    0.385200000000E+004    0.291427941786E-015
    0.390200000000E+004    0.356958149991E-015
    0.395200000000E+004    0.435660988514E-015
    0.400200000000E+004    0.529870216565E-015
    0.405200000000E+004    0.642276900058E-015
    0.410200000000E+004    0.775975326342E-015
    0.415200000000E+004    0.934513639172E-015
    0.420200000000E+004    0.112194954727E-014
    0.425200000000E+004    0.134291147453E-014
    0.430200000000E+004    0.160266553438E-014
    0.435200000000E+004    0.190718872516E-014
    0.440200000000E+004    0.226324875718E-014
    0.445200000000E+004    0.267849093605E-014
    0.450200000000E+004    0.316153253995E-014
    0.455200000000E+004    0.372206514149E-014
    0.460200000000E+004    0.437096533732E-014
    0.465200000000E+004    0.512041436057E-014
    0.470200000000E+004    0.598402706289E-014
    0.475200000000E+004    0.697699076334E-014
    0.480200000000E+004    0.811621447249E-014
    0.485200000000E+004    0.942048900916E-014
    0.490200000000E+004    0.109106585370E-013
    0.495200000000E+004    0.126098040563E-013
    0.500200000000E+004    0.145434393945E-013
    0.505200000000E+004    0.167397202461E-013
    0.510200000000E+004    0.192296668189E-013
    0.515200000000E+004    0.220474006504E-013
    0.520200000000E+004    0.252303961613E-013
    0.525200000000E+004    0.288197475207E-013
    0.530200000000E+004    0.328604513970E-013
    0.535200000000E+004    0.374017061761E-013
    0.540200000000E+004    0.424972282278E-013
    0.545200000000E+004    0.482055858029E-013
    0.550200000000E+004    0.545905511471E-013
    0.555200000000E+004    0.617214714142E-013
    0.560200000000E+004    0.696736589636E-013
    0.565200000000E+004    0.785288016241E-013
    0.570200000000E+004    0.883753935054E-013
    0.575200000000E+004    0.993091869348E-013
    0.580200000000E+004    0.111433666094E-012
    0.585200000000E+004    0.124860542928E-012
    0.590200000000E+004    0.139710275890E-012
    0.595200000000E+004    0.156112612089E-012
    0.600200000000E+004    0.174207153390E-012
    0.605200000000E+004    0.194143947019E-012
    0.610200000000E+004    0.216084101215E-012
    0.615200000000E+004    0.240200426463E-012
    0.620200000000E+004    0.266678102839E-012
    0.625200000000E+004    0.295715373984E-012
    0.630200000000E+004    0.327524268210E-012
    0.635200000000E+004    0.362331347247E-012
    0.640200000000E+004    0.400378483127E-012
    0.645200000000E+004    0.441923663664E-012
    0.650200000000E+004    0.487241827023E-012
    0.655200000000E+004    0.536625725826E-012
    0.660200000000E+004    0.590386821238E-012
    0.665200000000E+004    0.648856207478E-012
    0.670200000000E+004    0.712385567180E-012
    0.675200000000E+004    0.781348157995E-012
    0.680200000000E+004    0.856139830864E-012
    0.685200000000E+004    0.937180080316E-012
    0.690200000000E+004    0.102491312719E-011
    0.695200000000E+004    0.111980903413E-011
    0.700200000000E+004    0.122236485418E-011
    0.705200000000E+004    0.133310581285E-011
    0.710200000000E+004    0.145258652392E-011
    0.715200000000E+004    0.158139223935E-011
    0.720200000000E+004    0.172014013356E-011
    0.725200000000E+004    0.186948062226E-011
    0.730200000000E+004    0.203009871630E-011
    0.735200000000E+004    0.220271541054E-011
    0.740200000000E+004    0.238808910822E-011
    0.745200000000E+004    0.258701708082E-011
    0.750200000000E+004    0.280033696380E-011
    0.755200000000E+004    0.302892828821E-011
    0.760200000000E+004    0.327371404861E-011
    0.765200000000E+004    0.353566230719E-011
    0.770200000000E+004    0.381578783438E-011
    0.775200000000E+004    0.411515378609E-011
    0.780200000000E+004    0.443487341762E-011
    0.785200000000E+004    0.477611183437E-011
    0.790200000000E+004    0.514008777946E-011
    0.795200000000E+004    0.552807545836E-011
    0.800200000000E+004    0.594140640043E-011
    0.805200000000E+004    0.638147135767E-011
    0.810200000000E+004    0.684972224045E-011
    0.815200000000E+004    0.734767409039E-011
    0.820200000000E+004    0.787690709042E-011
    0.825200000000E+004    0.843906861183E-011
    0.830200000000E+004    0.903587529849E-011
    0.835200000000E+004    0.966911518808E-011
    0.840200000000E+004    0.103406498703E-010
    0.845200000000E+004    0.110524166820E-010
    0.850200000000E+004    0.118064309391E-010
    0.855200000000E+004    0.126047882055E-010
    0.860200000000E+004    0.134496665984E-010
    0.865200000000E+004    0.143433291302E-010
    0.870200000000E+004    0.152881260869E-010
    0.875200000000E+004    0.162864974424E-010
    0.880200000000E+004    0.173409753100E-010
    0.885200000000E+004    0.184541864282E-010
    0.890200000000E+004    0.196288546839E-010
    0.895200000000E+004    0.208678036700E-010
    0.900200000000E+004    0.221739592791E-010
    0.905200000000E+004    0.235503523321E-010
    0.910200000000E+004    0.250001212421E-010
    0.915200000000E+004    0.265265147124E-010
    0.920200000000E+004    0.281328944697E-010
    0.925200000000E+004    0.298227380313E-010
    0.930200000000E+004    0.315996415062E-010
