TITLE = "B(r=850 cm,z=0 cm) [T] vs t [micro s] (Ulrickson)"
VARIABLES = "t [micro s]","B_r","B_z"
ZONE, I = 58 DATAPACKING = POINT 
0	 	0.138235692264	 	1.24233452234
1000	 	0.138221642371	 	1.24231276939
2000	 	0.138331890169	 	1.24293386355
3000	 	0.1383580761	 	1.24315864107
4000	 	0.138386480969	 	1.24333871734
5000	 	0.138411695409	 	1.2434845771
6000	 	0.138433090542	 	1.24359731452
7000	 	0.138451930018	 	1.24368609016
7100	 	0.138453213071	 	1.24369213895
7200	 	0.137112598377	 	1.23867195291
7300	 	0.135618764802	 	1.23296820872
7400	 	0.133798223088	 	1.22635446984
7500	 	0.131840437334	 	1.21850213915
7600	 	0.130145115494	 	1.21122969269
7700	 	0.128580649973	 	1.20413670342
7800	 	0.126962273012	 	1.19641686546
7900	 	0.124990022019	 	1.18742198071
8000	 	0.123089209078	 	1.17911107199
8100	 	0.120852103211	 	1.1688463918
8200	 	0.115621055773	 	1.15188085264
8300	 	0.115373072641	 	1.14817959042
8400	 	0.11521680781	 	1.1449525851
8500	 	0.115030207779	 	1.14176120963
8600	 	0.114836827838	 	1.13868333538
8700	 	0.114634310927	 	1.13570010398
8800	 	0.114396510678	 	1.13270940665
8900	 	0.114140363014	 	1.12975381603
9000	 	0.113914936484	 	1.12703069214
9100	 	0.113671479792	 	1.124326155
9200	 	0.113441188108	 	1.1217663145
9300	 	0.113219254296	 	1.1193195993
9400	 	0.113014729478	 	1.11702682183
9500	 	0.112792266787	 	1.11474315753
9600	 	0.112564526682	 	1.11251669066
9700	 	0.1123578363	 	1.11043401676
9800	 	0.112165661103	 	1.10847404425
9900	 	0.111986918966	 	1.10663324722
10000	 	0.111808057868	 	1.10486166292
10100	 	0.111666337397	 	1.10328891342
10200	 	0.11149391909	 	1.10166094352
10300	 	0.111329389739	 	1.09997310181
10400	 	0.110863888534	 	1.09730842826
10500	 	0.110371546041	 	1.09457810072
10600	 	0.109899071649	 	1.09187177204
10700	 	0.109285265664	 	1.08869108245
10800	 	0.10891005477	 	1.08634466032
10900	 	0.108358755857	 	1.08315709184
11000	 	0.107879625076	 	1.08042127103
12000	 	0.103486206655	 	1.05416061335
14000	 	0.0942901562361	 	0.998788202617
16000	 	0.0839864998614	 	0.939787439055
18000	 	0.0754024957113	 	0.885777446059
20000	 	0.0670109511434	 	0.832703394657
25000	 	0.0457687700551	 	0.695030707217
30000	 	0.0253390437903	 	0.518687027875
35000	 	0.00118338431506	 	0.326356980576
40000	 	0.0337345400974	 	0.231069393677
45000	 	0.0445204639956	 	0.129426570184
