TITLE = "0D Field KU"
VARIABLES = N ,"KU_Ha100Rem1Re10000"
ZONE DATAPACKING = POINT
    0.200000000000E+001    0.560151387005E-039
    0.520000000000E+002    0.229119728614E-019
    0.102000000000E+003    0.138491194544E-015
    0.152000000000E+003    0.751733586665E-014
    0.202000000000E+003    0.879781322188E-013
    0.252000000000E+003    0.497412197300E-012
    0.302000000000E+003    0.185886586509E-011
    0.352000000000E+003    0.533733775827E-011
    0.402000000000E+003    0.127894034726E-010
    0.452000000000E+003    0.268842295742E-010
    0.502000000000E+003    0.511993453211E-010
    0.552000000000E+003    0.902952581876E-010
    0.602000000000E+003    0.149770014949E-009
    0.652000000000E+003    0.236294834897E-009
    0.702000000000E+003    0.357639118533E-009
    0.752000000000E+003    0.522688324870E-009
    0.802000000000E+003    0.741454372521E-009
    0.852000000000E+003    0.102508004799E-008
    0.902000000000E+003    0.138584039231E-008
    0.952000000000E+003    0.183714287477E-008
    0.100200000000E+004    0.239352505045E-008
    0.105200000000E+004    0.307064474494E-008
    0.110200000000E+004    0.388526438790E-008
    0.115200000000E+004    0.485523785676E-008
    0.120200000000E+004    0.599949891166E-008
    0.125200000000E+004    0.733804806156E-008
    0.130200000000E+004    0.889193927032E-008
    0.135200000000E+004    0.106832684022E-007
    0.140200000000E+004    0.127351632328E-007
    0.145200000000E+004    0.150717706099E-007
    0.150200000000E+004    0.177182364365E-007
    0.155200000000E+004    0.207006841922E-007
    0.160200000000E+004    0.240461992018E-007
    0.165200000000E+004    0.277828149720E-007
    0.170200000000E+004    0.319394987804E-007
    0.175200000000E+004    0.365461388173E-007
    0.180200000000E+004    0.416335338487E-007
    0.185200000000E+004    0.472333831676E-007
    0.190200000000E+004    0.533782711878E-007
    0.195200000000E+004    0.601016458114E-007
    0.200200000000E+004    0.674377989077E-007
    0.205200000000E+004    0.754218531809E-007
    0.210200000000E+004    0.840897502576E-007
    0.215200000000E+004    0.934782386453E-007
    0.220200000000E+004    0.103624864121E-006
    0.225200000000E+004    0.114567961995E-006
    0.230200000000E+004    0.126346647149E-006
    0.235200000000E+004    0.139000797158E-006
    0.240200000000E+004    0.152571031623E-006
    0.245200000000E+004    0.167098696321E-006
    0.250200000000E+004    0.182625853055E-006
    0.255200000000E+004    0.199195269956E-006
    0.260200000000E+004    0.216850412475E-006
    0.265200000000E+004    0.235635436976E-006
    0.270200000000E+004    0.255595184528E-006
    0.275200000000E+004    0.276775169989E-006
    0.280200000000E+004    0.299221564292E-006
    0.285200000000E+004    0.322981176084E-006
    0.290200000000E+004    0.348101439678E-006
    0.295200000000E+004    0.374630407401E-006
    0.300200000000E+004    0.402616742114E-006
    0.305200000000E+004    0.432109711157E-006
    0.310200000000E+004    0.463159182230E-006
    0.315200000000E+004    0.495815617243E-006
    0.320200000000E+004    0.530130059855E-006
    0.325200000000E+004    0.566154117837E-006
    0.330200000000E+004    0.603939947780E-006
    0.335200000000E+004    0.643540246400E-006
    0.340200000000E+004    0.685008244913E-006
    0.345200000000E+004    0.728397703729E-006
    0.350200000000E+004    0.773762908882E-006
    0.355200000000E+004    0.821158668951E-006
    0.360200000000E+004    0.870640307789E-006
    0.365200000000E+004    0.922263650618E-006
    0.370200000000E+004    0.976085007501E-006
    0.375200000000E+004    0.103216116139E-005
    0.380200000000E+004    0.109054936217E-005
    0.385200000000E+004    0.115130732280E-005
    0.390200000000E+004    0.121449321601E-005
    0.395200000000E+004    0.128016567248E-005
    0.400200000000E+004    0.134838377749E-005
    0.405200000000E+004    0.141920706198E-005
    0.410200000000E+004    0.149269548780E-005
    0.415200000000E+004    0.156890943317E-005
    0.420200000000E+004    0.164790968398E-005
    0.425200000000E+004    0.172975743006E-005
    0.430200000000E+004    0.181451426281E-005
    0.435200000000E+004    0.190224217367E-005
    0.440200000000E+004    0.199300355307E-005
    0.445200000000E+004    0.208686118582E-005
    0.450200000000E+004    0.218387824042E-005
    0.455200000000E+004    0.228411825441E-005
    0.460200000000E+004    0.238764512242E-005
    0.465200000000E+004    0.249452309036E-005
    0.470200000000E+004    0.260481675344E-005
    0.475200000000E+004    0.271859105525E-005
    0.480200000000E+004    0.283591128743E-005
    0.485200000000E+004    0.295684308826E-005
    0.490200000000E+004    0.308145243641E-005
    0.495200000000E+004    0.320980563878E-005
    0.500200000000E+004    0.334196931702E-005
    0.505200000000E+004    0.347801039831E-005
    0.510200000000E+004    0.361799611205E-005
    0.515200000000E+004    0.376199398933E-005
    0.520200000000E+004    0.391007186314E-005
    0.525200000000E+004    0.406229786860E-005
    0.530200000000E+004    0.421874044037E-005
    0.535200000000E+004    0.437946830452E-005
    0.540200000000E+004    0.454455046580E-005
    0.545200000000E+004    0.471405619592E-005
    0.550200000000E+004    0.488805502720E-005
    0.555200000000E+004    0.506661675116E-005
    0.560200000000E+004    0.524981141929E-005
    0.565200000000E+004    0.543770934397E-005
    0.570200000000E+004    0.563038109842E-005
    0.575200000000E+004    0.582789751245E-005
    0.580200000000E+004    0.603032966270E-005
    0.585200000000E+004    0.623774886021E-005
    0.590200000000E+004    0.645022664099E-005
    0.595200000000E+004    0.666783476218E-005
    0.600200000000E+004    0.689064520232E-005
    0.605200000000E+004    0.711873016296E-005
    0.610200000000E+004    0.735216206988E-005
    0.615200000000E+004    0.759101357200E-005
    0.620200000000E+004    0.783535753528E-005
    0.625200000000E+004    0.808526703192E-005
    0.630200000000E+004    0.834081532904E-005
    0.635200000000E+004    0.860207588169E-005
    0.640200000000E+004    0.886912233127E-005
    0.645200000000E+004    0.914202850706E-005
