TITLE = "0D Field KU"
VARIABLES = N ,"KU_Ha10Rem10Re500"
ZONE DATAPACKING = POINT
    0.200000000000E+001    0.224060554802E-040
    0.520000000000E+002    0.248032368984E-036
    0.102000000000E+003    0.976556636710E-030
    0.152000000000E+003    0.436789133488E-026
    0.202000000000E+003    0.129715153969E-023
    0.252000000000E+003    0.871257592651E-022
    0.302000000000E+003    0.227803031724E-020
    0.352000000000E+003    0.312878421225E-019
    0.402000000000E+003    0.271013650870E-018
    0.452000000000E+003    0.166675136953E-017
    0.502000000000E+003    0.788733895299E-017
    0.552000000000E+003    0.303914617724E-016
    0.602000000000E+003    0.993537716291E-016
    0.652000000000E+003    0.284141398198E-015
    0.702000000000E+003    0.727677903090E-015
    0.752000000000E+003    0.169927082342E-014
    0.802000000000E+003    0.367028461551E-014
    0.852000000000E+003    0.741646631364E-014
    0.902000000000E+003    0.141498926168E-013
    0.952000000000E+003    0.256825450592E-013
    0.100200000000E+004    0.446225568692E-013
    0.105200000000E+004    0.746032981261E-013
    0.110200000000E+004    0.120544729842E-012
    0.115200000000E+004    0.188945874145E-012
    0.120200000000E+004    0.288206776887E-012
    0.125200000000E+004    0.428977941447E-012
    0.130200000000E+004    0.624534899806E-012
    0.135200000000E+004    0.891175389941E-012
    0.140200000000E+004    0.124863653571E-011
    0.145200000000E+004    0.172052946313E-011
    0.150200000000E+004    0.233478891719E-011
    0.155200000000E+004    0.312413563177E-011
    0.160200000000E+004    0.412654937320E-011
    0.165200000000E+004    0.538575064880E-011
    0.170200000000E+004    0.695168907548E-011
    0.175200000000E+004    0.888103644224E-011
    0.180200000000E+004    0.112376826282E-010
    0.185200000000E+004    0.140932327420E-010
    0.190200000000E+004    0.175275041044E-010
    0.195200000000E+004    0.216290219720E-010
    0.200200000000E+004    0.264955131349E-010
    0.205200000000E+004    0.322343965893E-010
    0.210200000000E+004    0.389632703993E-010
    0.215200000000E+004    0.468103937398E-010
    0.220200000000E+004    0.559151631257E-010
    0.225200000000E+004    0.664285819900E-010
    0.230200000000E+004    0.785137230046E-010
    0.235200000000E+004    0.923461828127E-010
    0.240200000000E+004    0.108114529082E-009
    0.245200000000E+004    0.126020739884E-009
    0.250200000000E+004    0.146280635258E-009
    0.255200000000E+004    0.169124300547E-009
    0.260200000000E+004    0.194796500906E-009
    0.265200000000E+004    0.223557086438E-009
    0.270200000000E+004    0.255681387654E-009
    0.275200000000E+004    0.291460601210E-009
    0.280200000000E+004    0.331202166199E-009
    0.285200000000E+004    0.375230131411E-009
    0.290200000000E+004    0.423885513917E-009
    0.295200000000E+004    0.477526648963E-009
    0.300200000000E+004    0.536529530828E-009
    0.305200000000E+004    0.601288144117E-009
    0.310200000000E+004    0.672214785187E-009
    0.315200000000E+004    0.749740373671E-009
    0.320200000000E+004    0.834314754458E-009
    0.325200000000E+004    0.926406990724E-009
    0.330200000000E+004    0.102650564867E-008
    0.335200000000E+004    0.113511907435E-008
    0.340200000000E+004    0.125277566242E-008
    0.345200000000E+004    0.138002411638E-008
    0.350200000000E+004    0.151743369981E-008
    0.355200000000E+004    0.166559447839E-008
    0.360200000000E+004    0.182511755295E-008
    0.365200000000E+004    0.199663528425E-008
    0.370200000000E+004    0.218080151011E-008
    0.375200000000E+004    0.237829175585E-008
    0.380200000000E+004    0.258980343787E-008
    0.385200000000E+004    0.281605606042E-008
    0.390200000000E+004    0.305779140459E-008
    0.395200000000E+004    0.331577370931E-008
    0.400200000000E+004    0.359078984421E-008
    0.405200000000E+004    0.388364947492E-008
    0.410200000000E+004    0.419518522161E-008
    0.415200000000E+004    0.452625281156E-008
    0.420200000000E+004    0.487773122651E-008
    0.425200000000E+004    0.525052284448E-008
    0.430200000000E+004    0.564555357564E-008
    0.435200000000E+004    0.606377299138E-008
    0.440200000000E+004    0.650615444641E-008
    0.445200000000E+004    0.697369519395E-008
    0.450200000000E+004    0.746741649475E-008
    0.455200000000E+004    0.798836372105E-008
    0.460200000000E+004    0.853760645609E-008
    0.465200000000E+004    0.911623858965E-008
    0.470200000000E+004    0.972537840912E-008
    0.475200000000E+004    0.103661686854E-007
    0.480200000000E+004    0.110397767528E-007
    0.485200000000E+004    0.117473945829E-007
    0.490200000000E+004    0.124902388527E-007
    0.495200000000E+004    0.132695510084E-007
    0.500200000000E+004    0.140865973250E-007
    0.505200000000E+004    0.149426689631E-007
    0.510200000000E+004    0.158390820227E-007
    0.515200000000E+004    0.167771775933E-007
    0.520200000000E+004    0.177583217995E-007
    0.525200000000E+004    0.187839058406E-007
    0.530200000000E+004    0.198553460260E-007
    0.535200000000E+004    0.209740838057E-007
    0.540200000000E+004    0.221415857977E-007
    0.545200000000E+004    0.233593438123E-007
    0.550200000000E+004    0.246288748753E-007
    0.555200000000E+004    0.259517212482E-007
    0.560200000000E+004    0.273294504456E-007
    0.565200000000E+004    0.287636552474E-007
    0.570200000000E+004    0.302559537079E-007
    0.575200000000E+004    0.318079891594E-007
    0.580200000000E+004    0.334214302126E-007
    0.585200000000E+004    0.350979707560E-007
    0.590200000000E+004    0.368393299523E-007
    0.595200000000E+004    0.386472522348E-007
    0.600200000000E+004    0.405235073006E-007
    0.605200000000E+004    0.424698901022E-007
    0.610200000000E+004    0.444882208336E-007
    0.615200000000E+004    0.465803449139E-007
    0.620200000000E+004    0.487481329663E-007
    0.625200000000E+004    0.509934807956E-007
    0.630200000000E+004    0.533183093645E-007
    0.635200000000E+004    0.557245647689E-007
    0.640200000000E+004    0.582142182128E-007
    0.645200000000E+004    0.607892659807E-007
